,0,1
895,I1n43HOVBpR4_rccHOTS2A,The staff is friendly and their brugers are amazing. I never imagined I wouldnt want to put ketchup or mayo on a burger until I ate their burger....these bite size burgers pack bold flavors. My favorite burger is the turkey burger ..best turkey burger hands down and their one of the few quality eating options by our school.
896,I1n43HOVBpR4_rccHOTS2A,"The place is pretty and clean inside. Food was delicious, service was friendly. The burgers are a tiny bit small, but the prices are still fair. No delivery or beer/liquor yet, but I'd be a repeat customer even without those things. :)"
897,I1n43HOVBpR4_rccHOTS2A,Went last night nice and clean everyone so friendly especially the tall guy. The food was fresh and great taste!!! I will be back soon.
898,I1n43HOVBpR4_rccHOTS2A,Very nice the burgers were very tasty I had The portobello mushroom burger and my husband had the guacamole burger both were delicious and tasty and fries were very fresh Lucy and Jorge
899,I1n43HOVBpR4_rccHOTS2A,"I been coming to milk burger since their first location. Honestly, every time I've coming I receive the best care. Though I'm a picky eater, the food is absolutely delicious. And I am coming all the way from Bayside, Queens.!!"
900,I1n43HOVBpR4_rccHOTS2A,the most delicious burger hands down!!!!!! ive tried lots of other burger places this is the best tasting!!! Staff and management very friendly as well!!!
901,I1n43HOVBpR4_rccHOTS2A,"Great Burger place.  If you're  hungry get the double.  Table side service could be better, but everyone is friendly and the place is clean."
902,I1n43HOVBpR4_rccHOTS2A,"My craving for a juicy hamburger acquainted me with this place.While I was disappointed about the size of the burger, it was delicious ! The milkshake was also tasty and tasted natural.I'd definitely recommend this establishment.Next time,I'll simply  ask for a double.I am still a fan of Shakeshack,but I cannot deny that Milk Burger's burgers are less greasy and you don't get a heavy feeling after consuming it."
903,I1n43HOVBpR4_rccHOTS2A,"Good burger, but small. $16+ for a burger, fries and a can of coke is very expensive for the area. Parking is very difficult at lunch time."
904,BGChkQxHyzI6FP0nc0TYiw,"This maybe a deli in the middle of no where in Hunts Point but I'm sure it's a staple pit stop for many workers in the area.Trekking out to the Bronx on an early morning for work in the warehouse food district, my stomach was beckoning for a breakfast sandwich and this place answered my calling.Egg and cheese on wheat is my usual order and it can NEVER go wrong. They even telepathically read my mind and splashed some ketchup on my sandwich without asking. The girls at the counter were very courteous and welcoming. Service with a smile that comes with a delicious breakfast sandwich and coffee at 7AM. That's a way to start your morning. :-)THEN, my entire inspection was canceled and I had to schlep myself back into Midtown."
905,BGChkQxHyzI6FP0nc0TYiw,"First off, I would like to comment on the phone etiquette of the owner is disgusting!! We don't need you, you need us!!! Please do yourself a favor, and don't go there!"
906,BGChkQxHyzI6FP0nc0TYiw,"Everytime I come to hunts point coop, I always stop in and get some gyros. Delicious and fast since its a tight schedule coming in and out of here. Thanks"
907,BGChkQxHyzI6FP0nc0TYiw,WARNING!!! If you would like food poisoning then come to this place. My poor bf got sick for two weeks after eating a bacon egg and cheese from this place. Would not recommend.
908,kFxtbYKHvIiez-O12Kdblw,"This is a hidden gem ! The waitress is very welcoming and the place had a suprisingly nice vibe and decor. The food was as good as Jamaica ! Will def be back for their Happy Hour food. I notice all the negative reviews are people upset the the delivery service , NOT the restaurant so be aware that there dont represnt the actual place SMH"
909,kFxtbYKHvIiez-O12Kdblw,"I ordered from here a while back. Their curry is great, but the jerk chicken is not so much. Quick service and located at a very business area. Clean and respectful servers."
910,kFxtbYKHvIiez-O12Kdblw,The food is generally delicious and authentic Jamaican Food....the vibe is amazing and the people are great.... my companion and I enjoyed it and we will be back ...
911,kFxtbYKHvIiez-O12Kdblw,"The restaurant is nicely decorated.There was also some nice 90's reggae music playing which I thought was nice. The waitress was attentive and friendly. They have a good happy hour for food! I ordered the jerk wings and shrimp with rice and beans. The jerk chicken was taste good, spicy and tender. The shrimp was a bit salty but the rice and beans were good."
912,kFxtbYKHvIiez-O12Kdblw,"Alright. Let me start by saying, any negative comment I have about this place was apologized for and they did try to make up for their mistakeFirst of all. The food was amazing. Five star food all the way. Sadly 1 star serviceThe jerk chicken was well seasoned to the bone and tender. The check came as a half chicken which included the breast. Ive actually never had breast included with jerk chicken. Its usually leg and thigh. It was well cooked and a pleasant surprise. I should also say that it wasnt to spicy. I also had the oxtail. Very good. Tender. Also very well seasoned with a subtle sweetness. I wish i had more but oxtails are almost always served in smaller portions. The dishes were served with the drippings from the meat to use as ""gravy"" for the rice and cabbage. Awesome idea!!! Rice and cabbage were both really good. I was seated right away as the dining room was empty. Sadly no one made an attempt to speak to me for about twenty minutes. Yes it took the wait staff 20 minutes to come take my order in an empty restaurant (I went for lunch) I timed it specifically for my yelp review. In conclusion the food was great but the service was trash. I really hope the front of the house does not end up bringing down the back of the house."
913,kFxtbYKHvIiez-O12Kdblw,"Food was gross and bland. It has no flavor at all. I ordered the Rasta pasta with jerk chicken. It arrived hot but it tasted like nothing. And the noodles were way over cooked. At 15.00 this good should have been amazing. Not only was the food expensive and bad, my order arrived incomplete. Yea No"
914,kFxtbYKHvIiez-O12Kdblw,"I ordered Rasta pasta ... I got Alfredo  I ordered rice and peas and got dry and hard rice. The stewed chicken was good. So I payed $20 Uber eats basically for one chicken breast cut up. Unbelievable. I knew it would be no ""Flavas International "" however, I thought it would at least be Jamaican food. There isn't anything Rasta about Alfredo."
915,kFxtbYKHvIiez-O12Kdblw,Randomly came in here after making a run to a frie so house and I was pleasantly surprised a new spot opened up on his block. I went in and had a a great experience and meal. Delicious authentic jamaican food. Seems like the family is really from the west indies and they put their foot in this food! Delicious jerk chicken rice cabbable macaroni and cheese and plantains! I'll be back!
916,kFxtbYKHvIiez-O12Kdblw,I order the oxtails from this store through postmates.  I even went in the store and picked them up. I've been experiencing extreme food poisoning. Be careful I'm thinking of calling the health department.
917,kFxtbYKHvIiez-O12Kdblw,It's really was a 2.5 but my husband oxtails was ok.  In order brown stew chicken and what received looked like brown stew chicken but tasted like curry chicken. That was very disappointing because I was craving for what I order. What I can say is that the food arrive like 15 mins before the estimated time. Not sure if I will order from them again
